"","Item_Number","Set_Name","Amazon_Price","Year","Pages","unique_pieces","Theme","Pieces","Price","Ages","Minifigures","Packaging","Weight","Availability","Size"
"258","€15.08*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"259","€15.15*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"260","€15.16",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"261","€15.16",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"262","€15.19",NA,"€13.92",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"263","€15.24*",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"264","€15.29",NA,"€14.08",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"265","€15.29",NA,"€17.23",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"266","€15.32*",NA,"€8.57",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"267","€15.41*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"268","€15.51*",NA,"€15.34*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"269","€15.92*",NA,"€8.57",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"270","€15.99",NA,"€17.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"271","€15.99",NA,"€21.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"272","€16.39",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"273","€16.81*",NA,"€15.39*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"274","€16.89",NA,"€15.16",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"275","€16.90*",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"276","€16.99",NA,"€19.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"277","€160.90*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"278","€167.63",NA,"€191.66",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"279","€17.74*",NA,"€12.27",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"280","€17.98",NA,"€14.97",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"281","€17.99",NA,"€15.88",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"282","€17.99",NA,"€14.67",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"283","€17.99",NA,"€12.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"284","€17.99",NA,"€14.97",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"285","€17.99",NA,"€16.60",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"286","€17.99",NA,"€16.04",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"287","€17.99",NA,"€16.04",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"288","€170.02*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"289","€18.00*",NA,"€18.05*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"290","€18.01*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"291","€18.56*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"292","€18.77*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"293","€18.88",NA,"€26.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"294","€18.94",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"295","€18.94",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"296","€18.94",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"297","€18.94",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"298","€18.96",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"299","€18.96",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"300","€18.96",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"301","€18.96",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"302","€18.98",NA,"€15.16",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"303","€18.99",NA,"€24.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"304","€18.99",NA,"€25.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"305","€18.99",NA,"€21.49",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"306","€18.99",NA,"€16.04",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"307","€189.64",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"308","€19.69",NA,"€14.08",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"309","€19.77",NA,"€16.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"310","€19.95",NA,"€13.84",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"311","€19.99",NA,"€16.69",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"312","€19.99",NA,"€24.70",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"313","€19.99",NA,"€14.44",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"314","€19.99",NA,"€14.44",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"315","€19.99",NA,"€17.78",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"316","€19.99",NA,"€14.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"317","€19.99",NA,"€14.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"318","€19.99",NA,"€15.16",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"319","€19.99",NA,"€13.84",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"320","€19.99",NA,"€14.97",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"321","€19.99",NA,"€24.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"322","€19.99",NA,"€24.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"323","€19.99",NA,"€22.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"324","€19.99",NA,"€22.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"325","€19.99",NA,"€19.13",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"326","€19.99",NA,"€15.97",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"327","€193.94",NA,"€219.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"328","€20.43*",NA,"€31.43*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"329","€20.59",NA,"€15.52",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"330","€20.59",NA,"€16.24",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"331","€20.99",NA,"€25.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"332","€20.99",NA,"€16.78",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"333","€21.19",NA,"€29.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"334","€21.28*",NA,"€23.00*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"335","€21.42*",NA,"€13.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"336","€21.49",NA,"€21.39",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"337","€21.50",NA,"€22.59",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"338","€21.76",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"339","€21.95",NA,"€16.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"340","€21.99",NA,"€26.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"341","€21.99",NA,"€16.15",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"342","€21.99",NA,"€26.48",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"343","€21.99",NA,"€26.98*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"344","€21.99",NA,"€27.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"345","€21.99",NA,"€29.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"346","€214.01*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"347","€218.08",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"348","€218.08",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"349","€22.19",NA,"€21.30",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"350","€22.23*",NA,"€16.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"351","€22.39",NA,"€20.32",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"352","€22.48",NA,"€19.13",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"353","€22.75",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"354","€22.75",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"355","€22.76*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"356","€22.99",NA,"€27.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"357","€223.37",NA,"€244.79",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"358","€227.53",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"359","€227.53",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"360","€23.50*",NA,"€23.81*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"361","€23.68",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"362","€23.68",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"363","€23.68",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"364","€23.70",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"365","€23.70",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"366","€23.71*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"367","€23.71*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"368","€23.74*",NA,"€25.98*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"369","€23.89",NA,"€16.60",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"370","€23.95",NA,"€19.44",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"371","€23.99",NA,"€24.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"372","€230.38*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"373","€232.74*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"374","€24.03*",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"375","€24.15*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"376","€24.18",NA,"€21.39",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"377","€24.53*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"378","€24.95*",NA,"€24.77",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"379","€24.98",NA,"€30.88",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"380","€24.99",NA,"€28.04",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"381","€24.99",NA,"€25.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"382","€24.99",NA,"€23.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"383","€24.99",NA,"€23.28",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"384","€24.99",NA,"€27.46",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"385","€24.99",NA,"€21.20",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"386","€25.09",NA,"€23.91",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"387","€25.50*",NA,"€25.50*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"388","€25.99",NA,"€20.10",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"389","€25.99",NA,"€19.76",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"390","€26.00*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"391","€26.19*",NA,"€29.70*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"392","€27.00*",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"393","€27.02*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"394","€27.38*",NA,"€30.23*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"395","€27.58*",NA,"€12.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"396","€27.85",NA,"€23.01",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"397","€27.98",NA,"€25.63",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"398","€27.98*",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"399","€27.99",NA,"€23.32",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"400","€27.99",NA,"€26.75",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"401","€28.04",NA,"€23.43",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"402","€28.30*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"403","€28.42",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"404","€28.43*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"405","€28.44",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"406","€28.44",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"407","€28.44",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"408","€28.44",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"409","€28.44",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"410","€28.44*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"411","€28.99",NA,"€39.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"412","€29.78*",NA,"€25.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"413","€29.85",NA,"€25.56",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"414","€29.89*",NA,"€19.94",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"415","€29.98",NA,"€34.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"416","€29.99",NA,"€32.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"417","€29.99",NA,"€25.82",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"418","€29.99*",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"419","€29.99*",NA,"€12.00",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"420","€29.99*",NA,"€32.30*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"421","€3.39",NA,"€5.20",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"422","€3.49",NA,"€3.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"423","€3.78*",NA,"€7.98*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"424","€3.98",NA,"€9.93",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"425","€30.33",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"426","€30.33",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"427","€30.33*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"428","€30.77*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"429","€31.09*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"430","€31.24*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"431","€31.27",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"432","€31.94*",NA,"€24.61",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"433","€31.98*",NA,"€31.94*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"434","€31.99",NA,"€35.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"435","€31.99",NA,"€31.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"436","€31.99",NA,"€34.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"437","€31.99",NA,"€36.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"438","€318.77",NA,"€349.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"439","€32.24*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"440","€32.57*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"441","€33.10*",NA,"€32.10",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"442","€33.16",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"443","€33.16",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"444","€33.17",NA,"€26.17",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"445","€33.18",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"446","€33.18",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"447","€33.52*",NA,"€20.57",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"448","€33.96*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"449","€33.99",NA,"€44.40",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"450","€34.14*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"451","€34.46*",NA,"€41.00*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"452","€34.59",NA,"€31.40",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"453","€34.73",NA,"€26.98",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"454","€34.80*",NA,"€30.12*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"455","€34.95",NA,"€31.03",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"456","€34.99",NA,"€39.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"457","€34.99",NA,"€40.08",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"458","€34.99",NA,"€37.07",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"459","€34.99",NA,"€42.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"460","€35.56",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"461","€35.60*",NA,"€44.11",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"462","€35.89",NA,"€36.36",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"463","€35.94",NA,"€49.38",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"464","€35.99",NA,"€42.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"465","€35.99",NA,"€39.43",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"466","€35.99",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"467","€35.99",NA,"€42.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"468","€35.99",NA,"€42.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"469","€36.41",NA,"€36.00",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"470","€36.52*",NA,"€40.40*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"471","€36.99",NA,"€31.03",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"472","€36.99",NA,"€42.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"473","€36.99",NA,"€37.07",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"474","€37.60*",NA,"€40.97*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"475","€37.82*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"476","€37.91*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"477","€37.92",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"478","€37.92",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"479","€37.92",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"480","€37.92",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"481","€37.92*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"482","€37.93",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"483","€37.93",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"484","€37.95",NA,"€34.24",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"485","€37.99",NA,"€32.06",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"486","€38.22",NA,"€35.08",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"487","€38.28*",NA,"€35.34",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"488","€38.69*",NA,"",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"489","€38.75*",NA,"€42.68*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"490","€38.81",NA,"€39.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"491","€38.89*",NA,"€39.15*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"492","€38.98",NA,"€42.90",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"493","€38.99",NA,"€44.99",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"494","€38.99",NA,"€38.95*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"495","€38.99",NA,"€40.42",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"496","€38.99",NA,"€45.75*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"497","€39.79",NA,"€36.21",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"498","€39.90",NA,"€35.91",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"499","€39.90",NA,"€34.74",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"500","€39.98*",NA,"€43.50*",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"501","€39.99",NA,"€43.59",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
